Base,Comm,Agent_number,Dataset,Pred_length,MSE,MAE
Homo,star,24,pm2_5,336,0.40042218565940857,0.414431095123291
Homo,star,12,pm2_5,720,0.3938703238964081,0.4145868718624115
Homo,star,12,pm2_5,336,0.40803655982017517,0.4147779643535614
Homo,star,20,pm2_5,192,0.44200101494789124,0.4357530176639557
Homo,star,24,pm2_5,192,0.43190282583236694,0.42748016119003296
Homo,star,16,pm2_5,336,0.3885621130466461,0.41079017519950867
Homo,star,8,temp,336,0.157551571726799,0.309543251991272
Homo,star,16,temp,192,0.13449911773204803,0.2821945548057556
Homo,star,4,temp,192,0.1396833062171936,0.28760963678359985
Homo,star,16,temp,96,0.14144672453403473,0.28472214937210083
Homo,star,20,temp,96,0.14270807802677155,0.28534749150276184
Homo,star,4,temp,720,0.16126105189323425,0.3133103549480438
Homo,star,20,temp,336,0.1539233773946762,0.3056928515434265
Homo,star,8,temp,192,0.13580229878425598,0.2838013768196106
Homo,star,24,temp,96,0.14227399230003357,0.2855108380317688
Homo,star,24,temp,720,0.22026735544204712,0.35983574390411377
Homo,star,4,temp,336,0.13944682478904724,0.29055067896842957
Homo,star,12,temp,96,0.14108188450336456,0.2844984531402588
Homo,star,12,temp,192,0.13392789661884308,0.2814653813838959
Homo,star,8,temp,96,0.14614130556583405,0.289827823638916
Homo,star,16,temp,720,0.2158234566450119,0.35646364092826843
Homo,star,20,temp,720,0.23073282837867737,0.36887630820274353
Homo,star,4,temp,96,0.14142735302448273,0.2848285734653473
Homo,star,8,temp,720,0.35334089398384094,0.45916885137557983
Homo,star,24,temp,336,0.15436972677707672,0.3058280348777771
Homo,star,12,temp,720,0.36848267912864685,0.4672809839248657
Homo,star,12,temp,336,0.14340640604496002,0.2961576282978058
Homo,star,20,temp,192,0.13358789682388306,0.28039899468421936
Homo,star,24,temp,192,0.13330228626728058,0.28092247247695923
Homo,star,16,temp,336,0.1560031920671463,0.3080778121948242
Homo,star,8,weather,336,0.24851951003074646,0.2822161614894867
Homo,star,16,weather,192,0.20569218695163727,0.2476407140493393
Homo,star,4,weather,192,0.20120525360107422,0.2438764125108719
Homo,star,16,weather,96,0.1673089861869812,0.20910975337028503
Homo,star,20,weather,96,0.16657420992851257,0.20839685201644897
Homo,star,4,weather,720,0.34489184617996216,0.35622966289520264
Homo,star,20,weather,336,0.24866771697998047,0.2829987108707428
Homo,star,8,weather,192,0.20479397475719452,0.24702493846416473
Homo,star,24,weather,96,0.1665242612361908,0.20760372281074524
Homo,star,24,weather,720,0.34198832511901855,0.35294410586357117
Homo,star,4,weather,336,0.2484474629163742,0.2823992669582367
Homo,star,12,weather,96,0.1684092879295349,0.20939794182777405
Homo,star,12,weather,192,0.20442946255207062,0.246339350938797
Homo,star,8,weather,96,0.16656766831874847,0.20791229605674744
Homo,star,16,weather,720,0.33318743109703064,0.3447359800338745
Homo,star,20,weather,720,0.33110374212265015,0.34613776206970215
Homo,star,4,weather,96,0.16742847859859467,0.20866797864437103
Homo,star,8,weather,720,0.3365490734577179,0.34882158041000366
Homo,star,24,weather,336,0.2491019368171692,0.28326496481895447
Homo,star,12,weather,720,0.3359346389770508,0.3456571400165558
Homo,star,12,weather,336,0.24907724559307098,0.2836669981479645
Homo,star,20,weather,192,0.20689751207828522,0.24815143644809723
Homo,star,24,weather,192,0.20419234037399292,0.24671527743339539
Homo,star,16,weather,336,0.24680064618587494,0.28234678506851196
Homo,star,8,ZafNoo,336,0.5693943500518799,0.4815513491630554
Homo,star,16,ZafNoo,192,0.5148963928222656,0.44608375430107117
Homo,star,4,ZafNoo,192,0.5176681876182556,0.4441850781440735
Homo,star,16,ZafNoo,96,0.4734084904193878,0.4155305325984955
Homo,star,20,ZafNoo,96,0.47206416726112366,0.4149506688117981
Homo,star,4,ZafNoo,720,0.589561939239502,0.5021792054176331
Homo,star,20,ZafNoo,336,0.5551419854164124,0.4745746850967407
Homo,star,8,ZafNoo,192,0.5171046853065491,0.4440855085849762
Homo,star,24,ZafNoo,96,0.47073161602020264,0.4164019227027893
Homo,star,24,ZafNoo,720,0.5848731994628906,0.4974842071533203
Homo,star,4,ZafNoo,336,0.5556857585906982,0.47438380122184753
Homo,star,12,ZafNoo,96,0.4697878062725067,0.41392987966537476
Homo,star,12,ZafNoo,192,0.515271782875061,0.44437551498413086
Homo,star,8,ZafNoo,96,0.4670341908931732,0.41245657205581665
Homo,star,16,ZafNoo,720,0.5791686177253723,0.4953341782093048
Homo,star,20,ZafNoo,720,0.5766226053237915,0.4943042993545532
Homo,star,4,ZafNoo,96,0.4706577658653259,0.4126741290092468
Homo,star,8,ZafNoo,720,0.5798119306564331,0.4973353445529938
Homo,star,24,ZafNoo,336,0.5610228776931763,0.47763556241989136
Homo,star,12,ZafNoo,720,0.5921912789344788,0.5028142333030701
Homo,star,12,ZafNoo,336,0.5564963221549988,0.4761219918727875
Homo,star,20,ZafNoo,192,0.5166826248168945,0.4446772336959839
Homo,star,24,ZafNoo,192,0.5162970423698425,0.44362112879753113
Homo,star,16,ZafNoo,336,0.5795890688896179,0.4824334979057312
